,hsa_js,add_js
0,0.9,0.0
1,0.9,0.0
2,0.9,0.0
3,0.9,0.0
4,0.9,0.0
5,0.9,0.0
6,0.9,0.0
7,0.9,0.0
8,0.9,0.0
9,0.9,0.0
10,0.9,0.0
11,0.9,0.0
12,0.9,0.0
13,0.9,0.0
14,0.9,0.0
15,0.9,0.0
16,0.9,0.0
17,1.2000000000000002,0.0
18,1.2000000000000002,0.0
19,1.2000000000000002,0.0
20,1.2000000000000002,0.0
21,1.7000000000000002,0.0
22,1.7000000000000002,0.0
23,1.7000000000000002,0.0
24,1.7000000000000002,0.0
25,1.7000000000000002,0.0
26,1.7000000000000002,0.0
27,1.7000000000000002,0.0
28,1.7000000000000002,0.0
29,1.7000000000000002,0.0
30,1.8,0.0
31,1.8,0.0
32,1.8,0.0
33,1.8,0.0
34,1.8,0.0
35,1.8,0.0
36,1.8,0.0
37,1.8,0.0
38,1.8,0.0
39,1.8,0.0
40,1.8,0.0
41,1.8,0.0
42,1.8,0.0
43,1.8,0.0
44,1.8,0.0
45,1.8,0.0
46,1.8,0.0
47,1.8,0.0
48,1.8,0.0
49,1.8,0.0
50,1.8,0.0
51,1.8,0.0
52,1.8,0.0
53,1.8,0.0
54,1.8,0.0
55,1.8,0.0
56,1.8,0.0
57,1.8,0.0
58,1.9000000000000001,0.0
59,1.9000000000000001,0.0
60,1.9000000000000001,0.0
61,1.9000000000000001,0.0
62,1.9000000000000001,0.0
63,1.9000000000000001,0.0
64,1.9000000000000001,0.0
65,1.9000000000000001,0.0
66,1.9000000000000001,0.0
67,1.9000000000000001,0.0
68,1.9000000000000001,0.0
69,1.9000000000000001,0.0
70,1.9000000000000001,0.0
71,1.9000000000000001,0.0
72,2.0,0.0
73,2.0,0.0
74,2.0,0.0
75,2.0,0.0
76,2.0,0.0
77,2.0,0.0
78,2.0,0.0
79,2.0,0.0
80,2.0,0.0
81,2.0,0.0
82,2.0,0.0
83,2.0,0.0
84,2.0,0.0
85,2.0,0.0
86,2.0,0.0
87,2.0,0.0
88,2.0,0.0
89,2.0,0.0
90,2.0,0.0
91,2.0,0.0
92,2.0,0.0
93,2.0,0.0
94,2.0,0.0
95,2.0,0.0
96,2.0,0.0
97,2.0,0.0
98,2.0,0.0
99,2.0,0.0
100,2.0,0.0
101,2.0,0.0
102,2.0,0.0
103,2.0,0.0
104,2.0,0.0
105,2.0,0.0
106,2.0,0.0
107,2.0,0.0
108,2.0,0.0
109,2.0,0.0
110,2.0,0.0
111,2.4000000000000004,0.0
112,2.4000000000000004,0.0
113,2.4000000000000004,0.0
114,2.4000000000000004,0.0
115,2.4000000000000004,0.0
116,2.4000000000000004,0.0
117,2.4000000000000004,0.0
118,2.4000000000000004,0.0
119,2.4000000000000004,0.0
120,2.4000000000000004,0.0
121,2.4000000000000004,0.0
122,2.4000000000000004,0.0
123,2.4000000000000004,0.0
124,2.4000000000000004,0.0
125,2.4000000000000004,0.0
126,2.4000000000000004,0.0
127,2.4000000000000004,0.0
128,2.6,0.0
129,2.6,0.0
130,2.6,0.0
131,2.6,0.0
132,2.6,0.0
133,2.6,0.0
134,2.6,0.0
135,2.6,0.0
136,2.6,0.0
137,2.6,0.0
138,2.6,0.0
139,2.6,0.0
140,2.6,0.0
141,2.6,0.0
142,2.6,0.0
143,2.6,0.0
144,2.6,0.0
145,2.6,0.0
146,2.6,0.0
147,2.6,0.0
148,2.6,0.0
149,2.6,0.0
150,2.6,0.0
151,2.6,0.0
152,2.6,0.0
153,2.6,0.0
154,2.6,0.0
155,2.6,0.0
156,2.6,0.0
157,2.6,0.0
158,2.6,0.0
159,2.6,0.0
160,2.6,0.0
161,2.6,0.0
162,2.6,0.0
163,2.6,0.0
164,2.6,0.0
165,2.7,0.0
166,2.7,0.0
167,2.7,0.0
168,2.7,0.0
169,2.7,0.0
170,2.7,0.0
171,2.7,0.0
172,2.7,0.0
173,2.7,0.0
174,2.7,0.0
175,2.7,0.0
176,2.7,0.0
177,2.7,0.0
178,2.7,0.0
179,2.7,0.0
180,2.7,0.0
181,2.7,0.0
182,2.7,0.0
183,2.7,0.0
184,2.7,0.0
185,2.7,0.0
186,2.7,0.0
187,2.7,0.0
188,2.7,0.0
189,2.7,0.0
190,2.7,0.0
191,2.7,0.0
192,2.7,0.0
193,2.7,0.0
194,2.7,0.0
195,2.7,0.0
196,2.7,0.0
197,2.9000000000000004,0.0
198,2.9000000000000004,0.0
199,2.9000000000000004,0.0
200,2.9000000000000004,0.0
201,2.9000000000000004,0.0
202,2.9000000000000004,0.0
203,2.9000000000000004,0.0
204,2.9000000000000004,0.0
205,2.9000000000000004,0.0
206,2.9000000000000004,0.0
207,2.9000000000000004,0.0
208,2.9000000000000004,0.0
209,2.9000000000000004,0.0
210,2.9000000000000004,0.0
211,2.9000000000000004,0.0
212,2.9000000000000004,0.0
213,2.9000000000000004,0.0
214,2.9000000000000004,0.0
215,2.9000000000000004,0.0
216,2.9000000000000004,0.0
217,2.9000000000000004,0.0
218,2.9000000000000004,0.0
219,2.9000000000000004,0.0
220,2.9000000000000004,0.0
221,2.9000000000000004,0.0
222,2.9000000000000004,0.0
223,2.9000000000000004,0.0
224,2.9000000000000004,0.0
225,2.9000000000000004,0.0
226,3.3000000000000003,0.0
227,3.3000000000000003,0.0
228,3.3000000000000003,0.0
229,3.3000000000000003,0.0
230,3.3000000000000003,0.0
231,3.3000000000000003,0.0
232,3.3000000000000003,0.0
233,3.3000000000000003,0.0
234,3.3000000000000003,0.0
235,3.3000000000000003,0.0
236,3.3000000000000003,0.0
237,3.3000000000000003,0.0
238,3.3000000000000003,0.0
239,3.3000000000000003,0.0
240,3.3000000000000003,0.0
241,3.3000000000000003,0.0
242,3.3000000000000003,0.0
243,3.3000000000000003,0.0
244,3.3000000000000003,0.0
245,3.3000000000000003,0.0
246,3.3000000000000003,0.0
247,3.3000000000000003,0.0
248,3.3000000000000003,0.0
249,3.3000000000000003,0.0
250,3.3000000000000003,0.0
251,3.3000000000000003,0.0
252,3.3000000000000003,0.0
253,3.3000000000000003,0.0
254,3.3000000000000003,0.0
255,3.3000000000000003,0.0
256,3.3000000000000003,0.0
257,3.3000000000000003,0.0
258,3.3000000000000003,0.0
259,3.3000000000000003,0.0
260,3.3000000000000003,0.0
261,3.3000000000000003,0.0
262,3.3000000000000003,0.0
263,3.3000000000000003,0.0
264,3.3000000000000003,0.0
265,3.5,0.0
266,3.5,0.0
267,3.5,0.0
268,3.5,0.0
269,3.5,0.0
270,3.5,0.0
271,3.5,0.0
272,3.5,0.0
273,3.5,0.0
274,3.5,0.0
275,3.5,0.0
276,3.5,0.0
277,3.5,0.0
278,3.5,0.0
279,3.5,0.0
280,3.5,0.0
281,3.5,0.0
282,3.5,0.0
283,3.5,0.0
284,3.5,0.0
285,3.5,0.0
286,3.5,0.0
287,3.5,0.0
288,3.5,0.0
289,3.5,0.0
290,4.1000000000000005,0.0
291,4.1000000000000005,0.0
292,4.1000000000000005,0.0
293,4.1000000000000005,0.0
294,4.1000000000000005,0.0
295,4.1000000000000005,0.0
296,4.1000000000000005,0.0
297,4.1000000000000005,0.0
298,4.1000000000000005,0.0
299,4.1000000000000005,0.0
300,4.1000000000000005,0.0
301,4.1000000000000005,0.0
302,4.1000000000000005,0.0
303,4.1000000000000005,0.0
304,4.1000000000000005,0.0
305,4.1000000000000005,0.0
306,4.1000000000000005,0.0
307,4.1000000000000005,0.0
308,4.1000000000000005,0.0
309,4.1000000000000005,0.0
310,4.1000000000000005,0.0
311,4.1000000000000005,0.0
312,4.1000000000000005,0.0
313,4.1000000000000005,0.0
314,4.1000000000000005,0.0
315,4.1000000000000005,0.0
316,4.1000000000000005,0.0
317,4.1000000000000005,0.0
318,4.1000000000000005,0.0
319,4.1000000000000005,0.0
320,4.1000000000000005,0.0
321,4.1000000000000005,0.0
322,4.1000000000000005,0.0
323,4.1000000000000005,0.0
324,4.1000000000000005,0.0
325,4.1000000000000005,0.0
326,4.1000000000000005,0.0
327,4.3,0.0
328,4.3,0.0
329,4.3,0.0
330,4.3,0.0
331,4.3,0.0
332,4.3,0.0
333,4.3,0.0
334,4.3,0.0
335,4.3,0.0
336,4.3,0.0
337,4.3,0.0
338,4.3,0.0
339,4.3,0.0
340,4.3,0.0
341,4.3,0.0
342,4.3,0.0
343,4.3,0.0
344,4.3,0.0
345,4.3,0.0
346,4.3,0.0
347,4.3,0.0
348,4.3,0.0
349,4.3,0.0
350,4.3,0.0
351,4.3,0.0
352,4.3,0.0
353,4.800000000000001,0.0
354,4.800000000000001,0.0
355,4.800000000000001,0.0
356,4.800000000000001,0.0
357,4.800000000000001,0.0
358,4.800000000000001,0.0
359,4.800000000000001,0.0
360,4.800000000000001,0.0
361,4.800000000000001,0.0
362,4.800000000000001,0.0
363,4.800000000000001,0.0
364,4.800000000000001,0.0
365,4.800000000000001,0.0
366,4.800000000000001,0.0
367,4.800000000000001,0.0
368,4.800000000000001,0.0
369,4.800000000000001,0.0
370,4.800000000000001,0.0
371,4.800000000000001,0.0
372,4.800000000000001,0.0
373,4.800000000000001,0.0
374,4.800000000000001,0.0
375,4.800000000000001,0.0
376,4.800000000000001,0.0
377,4.800000000000001,0.0
378,4.800000000000001,0.0
379,4.800000000000001,0.0
380,4.800000000000001,0.0
381,4.800000000000001,0.0
382,4.800000000000001,0.0
383,4.800000000000001,0.0
384,4.800000000000001,0.0
385,4.800000000000001,0.0
386,4.800000000000001,0.0
387,4.800000000000001,0.0
388,4.800000000000001,0.0
389,5.0,0.0
390,5.0,0.0
391,5.0,0.0
392,5.0,0.0
393,5.0,0.0
394,5.0,0.0
395,5.0,0.0
396,5.0,0.0
397,5.0,0.0
398,5.0,0.0
399,5.0,0.0
400,5.0,0.0
401,5.0,0.0
402,5.0,0.0
403,5.0,0.0
404,5.0,0.0
405,5.0,0.0
406,5.0,0.0
407,5.0,0.0
408,5.0,0.0
409,5.0,0.0
410,5.0,0.0
411,5.0,0.0
412,5.0,0.0
413,5.0,0.0
414,5.0,0.0
415,5.0,0.0
416,5.0,0.0
417,5.0,0.0
418,5.0,0.0
419,5.0,0.0
420,5.0,0.0
421,5.0,0.0
422,5.0,0.0
423,5.0,0.0
424,5.0,0.0
425,5.0,0.0
426,5.0,0.0
427,5.0,0.0
428,5.0,0.0
429,5.0,0.0
430,5.0,0.0
431,5.0,0.0
432,5.0,0.0
433,5.0,0.0
434,5.0,0.0
435,5.0,0.0
436,5.0,0.0
437,5.0,0.0
438,5.0,0.0
439,5.0,0.0
440,5.0,0.0
441,5.0,0.0
442,5.0,0.0
443,5.0,0.0
444,5.0,0.0
445,5.0,0.0
446,5.0,0.0
447,5.0,0.0
448,5.0,0.0
449,5.0,0.0
450,5.0,0.0
451,5.2,0.0
452,5.2,0.0
453,5.2,0.0
454,5.2,0.0
455,5.2,0.0
456,5.2,0.0
457,5.2,0.0
458,5.2,0.0
459,5.2,0.0
460,5.2,0.0
461,5.2,0.0
462,5.2,0.0
463,5.2,0.0
464,5.2,0.0
465,5.2,0.0
466,5.2,0.0
467,5.2,0.0
468,5.2,0.0
469,5.2,0.0
470,5.2,0.0
471,5.2,0.0
472,5.2,0.0
473,5.2,0.0
474,5.2,0.0
475,5.2,0.0
476,5.2,0.0
477,5.2,0.0
478,5.2,0.0
479,5.2,0.0
480,5.2,0.0
481,5.2,0.0
482,5.2,0.0
483,5.2,0.0
484,5.2,0.0
485,5.2,0.0
486,6.2,0.0
487,6.2,0.0
488,6.2,0.0
489,6.2,0.0
490,6.2,0.0
491,6.2,0.0
492,6.2,0.0
493,6.2,0.0
494,6.2,0.0
495,6.2,0.0
496,6.2,0.0
497,6.2,0.0
498,6.2,0.0
499,6.2,0.0
500,6.2,0.0
501,6.2,0.0
502,6.2,0.0
503,6.2,0.0
504,6.2,0.0
505,6.2,0.0
506,6.2,0.0
507,6.2,0.0
508,6.2,0.0
509,6.2,0.0
510,6.2,0.0
511,6.2,0.0
512,6.2,0.0
513,6.2,0.0
514,6.2,0.0
515,6.2,0.0
516,6.2,0.0
517,6.2,0.0
518,6.2,0.0
519,6.2,0.0
520,6.2,0.0
521,6.2,0.0
522,6.2,0.0
523,6.2,0.0
524,6.2,0.0
525,6.2,0.0
526,6.2,0.0
527,6.7,0.0
528,6.7,0.0
529,6.7,0.0
530,6.7,0.0
531,6.7,0.0
532,6.7,0.0
533,6.7,0.0
534,6.7,0.0
535,6.7,0.0
536,6.7,0.0
537,6.7,0.0
538,6.7,0.0
539,6.7,0.0
540,6.7,0.0
541,6.7,0.0
542,6.7,0.0
543,6.7,0.0
544,6.7,0.0
545,6.7,0.0
546,6.7,0.0
547,6.7,0.0
548,7.0,0.0
549,7.0,0.0
550,7.0,0.0
551,7.0,0.0
552,7.0,0.0
553,7.0,0.0
554,7.0,0.0
555,7.0,0.0
556,7.0,0.0
557,7.0,0.0
558,7.0,0.0
559,7.0,0.0
560,7.0,0.0
561,7.0,0.0
562,7.0,0.0
563,7.0,0.0
564,7.0,0.0
565,7.0,0.0
566,7.0,0.0
567,7.0,0.0
568,7.0,0.0
569,7.0,0.0
570,7.0,0.0
571,7.0,0.0
572,7.0,0.0
573,7.0,0.0
574,7.0,0.0
575,7.0,0.0
576,7.0,0.0
577,7.0,0.0
578,7.0,0.0
579,7.0,0.0
580,7.0,0.0
581,7.0,0.0
582,7.0,0.0
583,7.1000000000000005,0.0
584,7.1000000000000005,0.0
585,7.1000000000000005,0.0
586,7.1000000000000005,0.0
587,7.1000000000000005,0.0
588,7.1000000000000005,0.0
589,7.1000000000000005,0.0
590,7.1000000000000005,0.0
591,7.1000000000000005,0.0
592,7.1000000000000005,0.0
593,7.1000000000000005,0.0
594,7.1000000000000005,0.0
595,7.1000000000000005,0.0
596,7.1000000000000005,0.0
597,7.1000000000000005,0.0
598,7.1000000000000005,0.0
599,7.1000000000000005,0.0
600,7.1000000000000005,0.0
601,7.1000000000000005,0.0
602,7.1000000000000005,0.0
603,7.1000000000000005,0.0
604,7.1000000000000005,0.0
605,7.1000000000000005,0.0
606,7.1000000000000005,0.0
607,7.300000000000001,0.0
608,7.300000000000001,0.0
609,7.300000000000001,0.0
610,7.300000000000001,0.0
611,7.300000000000001,0.0
612,7.300000000000001,0.0
613,7.300000000000001,0.0
614,7.300000000000001,0.0
615,7.300000000000001,0.0
616,7.300000000000001,0.0
617,7.300000000000001,0.0
618,7.300000000000001,0.0
619,7.300000000000001,0.0
620,7.300000000000001,0.0
621,7.300000000000001,0.0
622,7.300000000000001,0.0
623,7.300000000000001,0.0
624,7.300000000000001,0.0
625,7.300000000000001,0.0
626,8.5,0.0
627,8.5,0.0
628,8.5,0.0
629,8.5,0.0
630,8.5,0.0
631,8.5,0.0
632,8.5,0.0
633,8.5,0.0
634,8.5,0.0
635,8.5,0.0
636,8.5,0.0
637,8.5,0.0
638,8.5,0.0
639,8.5,0.0
640,8.5,0.0
641,8.5,0.0
642,8.5,0.0
643,8.5,0.0
644,8.5,0.0
645,8.5,0.0
646,8.5,0.0
647,8.5,0.0
648,8.5,0.0
649,8.5,0.0
650,8.5,0.0
651,8.5,0.0
652,8.5,0.0
653,8.5,0.0
654,8.5,0.0
655,8.5,0.0
656,8.5,0.0
657,8.5,0.0
658,8.5,0.0
659,8.5,0.0
660,8.5,0.0
661,8.5,0.0
662,9.5,0.0
663,9.5,0.0
664,9.5,0.0
665,9.5,0.0
666,9.5,0.0
667,9.5,0.0
668,9.5,0.0
669,9.5,0.0
670,9.5,0.0
671,9.5,0.0
672,9.5,0.0
673,9.5,0.0
674,9.5,0.0
675,9.5,0.0
676,9.5,0.0
677,9.5,0.0
678,9.5,0.0
679,9.5,0.0
680,9.5,0.0
681,9.5,0.0
682,9.5,0.0
683,9.5,0.0
684,9.5,0.0
685,9.5,0.0
686,9.5,0.0
687,9.5,0.0
688,9.5,0.0
689,9.5,0.0
690,9.5,0.0
691,9.5,0.0
692,9.5,0.0
693,9.5,0.0
694,9.5,0.0
695,9.5,0.0
696,9.5,0.0
697,9.5,0.0
698,9.5,0.0
699,9.5,0.0
700,9.5,0.0
701,9.5,0.0
702,9.5,0.0
703,9.5,0.0
704,9.5,0.0
705,9.5,0.0
706,9.5,0.0
707,9.5,0.0
708,9.9,0.0
709,9.9,0.0
710,9.9,0.0
711,9.9,0.0
712,9.9,0.0
713,9.9,0.0
714,9.9,0.0
715,9.9,0.0
716,9.9,0.0
717,9.9,0.0
718,9.9,0.0
719,9.9,0.0
720,9.9,0.0
721,9.9,0.0
722,9.9,0.0
723,9.9,0.0
724,9.9,0.0
725,9.9,0.0
726,9.9,0.0
727,9.9,0.0
728,9.9,0.0
729,9.9,0.0
730,9.9,0.0
731,9.9,0.0
732,9.9,0.0
733,9.9,0.0
734,9.9,0.0
735,9.9,0.0
736,9.9,0.0
737,9.9,0.0
738,9.9,0.0
739,9.9,0.0
740,9.9,0.0
741,9.9,0.0
742,9.9,0.0
743,9.9,0.0
744,9.9,0.0
745,10.3,0.0
746,10.3,0.0
747,10.3,0.0
748,10.3,0.0
749,10.3,0.0
750,10.3,0.0
751,10.3,0.0
752,10.3,0.0
753,10.3,0.0
754,10.3,0.0
755,10.3,0.0
756,10.3,0.0
757,10.3,0.0
758,10.3,0.0
759,10.3,0.0
760,10.3,0.0
761,10.3,0.0
762,10.3,0.0
763,10.3,0.0
764,10.3,0.0
765,10.3,0.0
766,10.3,0.0
767,10.3,0.0
768,10.3,0.0
769,10.3,0.0
770,10.3,0.0
771,10.3,0.0
772,10.3,0.0
773,10.3,0.0
774,10.3,0.0
775,10.3,0.0
776,10.3,0.0
777,10.3,0.0
778,10.3,0.0
779,10.3,0.0
780,10.3,0.0
781,10.3,0.0
782,10.3,0.0
783,10.3,0.0
784,10.3,0.0
785,10.3,0.0
786,10.3,0.0
787,10.5,0.0
788,10.5,0.0
789,10.5,0.0
790,10.5,0.0
791,10.5,0.0
792,10.5,0.0
793,10.5,0.0
794,10.5,0.0
795,10.5,0.0
796,10.5,0.0
797,10.5,0.0
798,10.5,0.0
799,10.5,0.0
800,10.5,0.0
801,10.5,0.0
802,10.5,0.0
803,10.5,0.0
804,10.5,0.0
805,10.5,0.0
806,10.5,0.0
807,10.5,0.0
808,10.5,0.0
809,10.5,0.0
810,10.5,0.0
811,10.5,0.0
812,10.5,0.0
813,10.5,0.0
814,10.5,0.0
815,10.5,0.0
816,10.5,0.0
817,10.5,0.0
818,10.5,0.0
819,10.5,0.0
820,10.5,0.0
821,10.5,0.0
822,10.5,0.0
823,10.5,0.0
824,10.600000000000001,0.0
825,10.600000000000001,0.0
826,10.600000000000001,0.0
827,10.600000000000001,0.0
828,10.600000000000001,0.0
829,10.600000000000001,0.0
830,10.600000000000001,0.0
831,10.600000000000001,0.0
832,10.600000000000001,0.0
833,10.600000000000001,0.0
834,10.600000000000001,0.0
835,10.600000000000001,0.0
836,10.600000000000001,0.0
837,10.600000000000001,0.0
838,10.600000000000001,0.0
839,10.600000000000001,0.0
840,10.600000000000001,0.0
841,10.600000000000001,0.0
842,10.600000000000001,0.0
843,10.600000000000001,0.0
844,10.600000000000001,0.0
845,10.600000000000001,0.0
846,10.600000000000001,0.0
847,10.600000000000001,0.0
848,10.600000000000001,0.0
849,10.600000000000001,0.0
850,10.600000000000001,0.0
851,10.600000000000001,0.0
852,10.600000000000001,0.0
853,10.600000000000001,0.0
854,10.600000000000001,0.0
855,10.600000000000001,0.0
856,10.600000000000001,0.0
857,10.600000000000001,0.0
858,10.600000000000001,0.0
859,10.600000000000001,0.0
860,10.600000000000001,0.0
861,11.700000000000001,0.0
862,11.700000000000001,0.0
863,11.700000000000001,0.0
864,11.700000000000001,0.0
865,11.700000000000001,0.0
866,11.700000000000001,0.0
867,11.700000000000001,0.0
868,11.700000000000001,0.0
869,11.700000000000001,0.0
870,11.700000000000001,0.0
871,11.700000000000001,0.0
872,11.700000000000001,0.0
873,11.700000000000001,0.0
874,11.700000000000001,0.0
875,11.700000000000001,0.0
876,11.700000000000001,0.0
877,11.700000000000001,0.0
878,11.700000000000001,0.0
879,11.700000000000001,0.0
880,11.700000000000001,0.0
881,11.700000000000001,0.0
882,11.700000000000001,0.0
883,11.700000000000001,0.0
884,11.700000000000001,0.0
885,11.700000000000001,0.0
886,11.700000000000001,0.0
887,11.700000000000001,0.0
888,11.700000000000001,0.0
889,11.700000000000001,0.0
890,11.700000000000001,0.0
891,11.700000000000001,0.0
892,11.700000000000001,0.0
893,11.700000000000001,0.0
894,11.700000000000001,0.0
895,11.700000000000001,0.0
896,11.700000000000001,0.0
897,11.700000000000001,0.0
898,11.700000000000001,0.0
899,11.700000000000001,0.0
900,11.700000000000001,0.0
901,11.700000000000001,0.0
902,11.700000000000001,0.0
903,11.700000000000001,0.0
904,11.700000000000001,0.0
905,11.700000000000001,0.0
906,11.700000000000001,0.0
907,11.700000000000001,0.0
908,11.700000000000001,0.0
909,11.700000000000001,0.0
910,11.700000000000001,0.0
911,11.700000000000001,0.0
912,11.700000000000001,0.0
913,11.700000000000001,0.0
914,11.700000000000001,0.0
915,11.700000000000001,0.0
916,11.700000000000001,0.0
917,11.700000000000001,0.0
918,11.700000000000001,0.0
919,11.700000000000001,0.0
920,11.700000000000001,0.0
921,11.700000000000001,0.0
922,11.700000000000001,0.0
923,11.700000000000001,0.0
924,11.700000000000001,0.0
925,11.700000000000001,0.0
926,11.700000000000001,0.0
927,11.700000000000001,0.0
928,11.700000000000001,0.0
929,11.700000000000001,0.0
930,11.700000000000001,0.0
931,11.700000000000001,0.0
932,11.700000000000001,0.0
933,11.700000000000001,0.0
934,11.700000000000001,0.0
935,11.700000000000001,0.0
936,11.700000000000001,0.0
937,11.700000000000001,0.0
938,11.700000000000001,0.0
939,11.700000000000001,0.0
940,11.700000000000001,0.0
941,11.700000000000001,0.0
942,11.700000000000001,0.0
943,11.700000000000001,0.0
944,11.700000000000001,0.0
945,11.700000000000001,0.0
946,11.700000000000001,0.0
947,11.700000000000001,0.0
948,11.700000000000001,0.0
949,11.700000000000001,0.0
950,11.700000000000001,0.0
951,11.700000000000001,0.0
952,11.700000000000001,0.0
953,11.700000000000001,0.0
954,11.700000000000001,0.0
955,11.700000000000001,0.0
956,11.700000000000001,0.0
957,11.700000000000001,0.0
958,11.700000000000001,0.0
959,12.600000000000001,0.0
960,12.600000000000001,0.0
961,12.600000000000001,0.0
962,12.600000000000001,0.0
963,12.600000000000001,0.0
964,12.600000000000001,0.0
965,12.600000000000001,0.0
966,12.600000000000001,0.0
967,12.600000000000001,0.0
968,12.600000000000001,0.0
969,12.600000000000001,0.0
970,12.600000000000001,0.0
971,12.600000000000001,0.0
972,12.600000000000001,0.0
973,12.600000000000001,0.0
974,12.600000000000001,0.0
975,12.600000000000001,0.0
976,12.600000000000001,0.0
977,12.600000000000001,0.0
978,12.600000000000001,0.0
979,12.600000000000001,0.0
980,12.600000000000001,0.0
981,12.600000000000001,0.0
982,12.600000000000001,0.0
983,12.600000000000001,0.0
984,12.600000000000001,0.0
985,12.600000000000001,0.0
986,12.600000000000001,0.0
987,12.600000000000001,0.0
988,12.600000000000001,0.0
989,12.600000000000001,0.0
990,12.600000000000001,0.0
991,12.600000000000001,0.0
992,12.600000000000001,0.0
993,12.600000000000001,0.0
994,12.600000000000001,0.0
995,12.600000000000001,0.0
996,13.3,0.0
997,13.3,0.0
998,13.3,0.0
999,13.3,0.0
1000,13.3,0.0
1001,13.3,0.0
1002,13.3,0.0
1003,13.3,0.0
1004,13.3,0.0
1005,13.3,0.0
1006,13.3,0.0
1007,13.3,0.0
1008,13.3,0.0
1009,13.3,0.0
1010,13.3,0.0
1011,13.3,0.0
1012,13.3,0.0
1013,13.3,0.0
1014,13.3,0.0
1015,13.3,0.0
1016,13.3,0.0
1017,13.3,0.0
1018,13.3,0.0
1019,13.3,0.0
1020,13.3,0.0
1021,13.3,0.0
1022,13.3,0.0
1023,13.3,0.0
1024,13.3,0.0
1025,13.3,0.0
1026,13.3,0.0
1027,13.3,0.0
1028,13.3,0.0
1029,13.3,0.0
