,hsa_js,add_js
0,1.2000000000000002,0.0
1,1.2000000000000002,0.0
2,1.2000000000000002,0.0
3,1.2000000000000002,0.0
4,1.2000000000000002,0.0
5,1.2000000000000002,0.0
6,1.2000000000000002,0.0
7,1.2000000000000002,0.0
8,1.2000000000000002,0.0
9,1.2000000000000002,0.0
10,1.2000000000000002,0.0
11,1.2000000000000002,0.0
12,1.2000000000000002,0.0
13,1.2000000000000002,0.0
14,1.2000000000000002,0.0
15,1.2000000000000002,0.0
16,1.3,0.0
17,1.3,0.0
18,1.3,0.0
19,1.3,0.0
20,1.3,0.0
21,1.3,0.0
22,1.3,0.0
23,1.3,0.0
24,1.3,0.0
25,1.3,0.0
26,1.8,0.0
27,1.8,0.0
28,1.8,0.0
29,1.8,0.0
30,1.8,0.0
31,1.8,0.0
32,1.8,0.0
33,1.8,0.0
34,1.8,0.0
35,1.8,0.0
36,1.8,0.0
37,1.8,0.0
38,1.8,0.0
39,1.8,0.0
40,1.8,0.0
41,1.8,0.0
42,1.8,0.0
43,1.8,0.0
44,1.8,0.0
45,1.8,0.0
46,1.8,0.0
47,1.8,0.0
48,1.8,0.0
49,1.8,0.0
50,1.8,0.0
51,1.8,0.0
52,2.0,0.0
53,2.0,0.0
54,2.0,0.0
55,2.0,0.0
56,2.0,0.0
57,2.0,0.0
58,2.0,0.0
59,2.0,0.0
60,2.0,0.0
61,2.0,0.0
62,2.0,0.0
63,2.0,0.0
64,2.0,0.0
65,2.0,0.0
66,2.0,0.0
67,2.0,0.0
68,2.0,0.0
69,2.0,0.0
70,2.0,0.0
71,2.0,0.0
72,2.0,0.0
73,2.0,0.0
74,2.0,0.0
75,2.0,0.0
76,2.0,0.0
77,2.0,0.0
78,2.0,0.0
79,2.0,0.0
80,2.0,0.0
81,2.0,0.0
82,2.6,0.0
83,2.6,0.0
84,2.6,0.0
85,2.6,0.0
86,2.6,0.0
87,2.6,0.0
88,2.6,0.0
89,2.6,0.0
90,2.6,0.0
91,2.6,0.0
92,2.6,0.0
93,2.6,0.0
94,2.6,0.0
95,2.6,0.0
96,2.6,0.0
97,2.6,0.0
98,2.6,0.0
99,2.6,0.0
100,2.6,0.0
101,2.6,0.0
102,2.6,0.0
103,2.7,0.0
104,2.7,0.0
105,2.7,0.0
106,2.7,0.0
107,2.7,0.0
108,2.7,0.0
109,2.7,0.0
110,2.7,0.0
111,2.7,0.0
112,2.7,0.0
113,2.7,0.0
114,2.7,0.0
115,2.7,0.0
